date,symbol,sector,rank,raw_score,actual_return_5d,prob_5d,regime,outcome_class
2025-05-22,DMRGD.IS,Other,4.0,0.85905945,0.0058479275908649,,,PARTIAL_SUCCESS
2025-05-22,KUYAS.IS,Other,19.0,0.83802986,-0.1876025047782822,,,FAILURE
2025-05-22,DERHL.IS,Other,2.0,0.87614846,-0.4084294830607154,,,FAILURE
2025-05-22,MAGEN.IS,Other,17.0,0.8410018,-0.0313794985008495,,,FAILURE
2025-05-22,VANGD.IS,Other,14.0,0.8422003,-0.1810657016975797,,,FAILURE
2025-05-22,KGYO.IS,Other,12.0,0.84331876,0.0,,,FAILURE
2025-05-22,GMTAS.IS,Other,7.0,0.8547448,-0.0703812714145691,,,FAILURE
2025-05-22,TUREX.IS,Other,16.0,0.8414949,-0.2748024600610167,,,FAILURE
2025-05-22,PASEU.IS,Other,9.0,0.85137486,0.0471567489297419,,,SUCCESS
2025-05-22,BMSTL.IS,Other,3.0,0.86395407,0.0265251992968544,,,SUCCESS
2025-05-22,KIMMR.IS,Other,10.0,0.84994876,-0.0080515613581686,,,FAILURE
2025-05-23,VANGD.IS,Other,15.0,0.8335914,-0.0993274745924485,,,FAILURE
2025-05-23,IZFAS.IS,Other,12.0,0.84032834,0.1346154111983173,,,SUCCESS
2025-05-23,CEMTS.IS,Other,1.0,0.86871916,0.0078931725058792,,,PARTIAL_SUCCESS
2025-05-23,BFREN.IS,Other,6.0,0.8529803,0.0303030303030302,,,SUCCESS
2025-05-23,SUWEN.IS,Other,2.0,0.85979795,0.0533808024754369,,,SUCCESS
2025-05-23,DMRGD.IS,Other,9.0,0.84763765,0.01778154366516,,,PARTIAL_SUCCESS
2025-05-23,ADESE.IS,Other,19.0,0.82714,0.3749999586078871,,,SUCCESS
2025-05-23,PSDTC.IS,Other,17.0,0.82875925,-0.1203703445534972,,,FAILURE
2025-05-23,BRKO.IS,Other,18.0,0.82871336,0.0085348422459259,,,PARTIAL_SUCCESS
2025-05-23,TUREX.IS,Other,20.0,0.8269968,-0.2898758592974271,,,FAILURE
2025-05-23,KUYAS.IS,Other,13.0,0.83975434,-0.1873963412940731,,,FAILURE
2025-05-23,KIMMR.IS,Other,7.0,0.8513664,-0.0494023996397076,,,FAILURE
2025-05-23,KGYO.IS,Other,14.0,0.83897865,0.0,,,FAILURE
2025-05-23,ESCAR.IS,Other,10.0,0.84509504,-0.0203948404809,,,FAILURE
2025-05-23,ESEN.IS,Other,16.0,0.83065605,0.0557800943300308,,,SUCCESS
2025-05-23,BMSTL.IS,Other,3.0,0.8566034,0.032976868790322,,,SUCCESS
2025-05-23,GMTAS.IS,Other,8.0,0.8504516,-0.075101171227768,,,FAILURE
2025-05-23,EMKEL.IS,Other,4.0,0.855623,-0.0664864617425042,,,FAILURE
2025-05-23,GIPTA.IS,Other,5.0,0.85322344,0.0486935872521114,,,SUCCESS
2025-05-23,GZNMI.IS,Other,11.0,0.84078246,-0.1460829352453556,,,FAILURE
2025-05-26,BMSTL.IS,Other,7.0,0.85152435,0.0376007582129376,,,SUCCESS
2025-05-26,ESEN.IS,Other,9.0,0.846453,0.0455636341320895,,,SUCCESS
2025-05-26,POLHO.IS,Other,6.0,0.853152,-0.0613903711381079,,,FAILURE
2025-05-26,VANGD.IS,Other,5.0,0.8545113,0.0159150785670783,,,PARTIAL_SUCCESS
2025-05-26,GIPTA.IS,Other,15.0,0.8321,0.0556213512615662,,,SUCCESS
2025-05-26,EDIP.IS,Other,11.0,0.8437494,-0.1440677976638833,,,FAILURE
2025-05-26,KLRHO.IS,Other,12.0,0.8427429,0.2660326947047751,,,SUCCESS
2025-05-26,DERHL.IS,Other,4.0,0.85589266,-0.3917027959550989,,,FAILURE
2025-05-26,SUWEN.IS,Other,14.0,0.83622074,-0.0216251217998254,,,FAILURE
2025-05-26,TUREX.IS,Other,16.0,0.8277631,-0.3251007943376357,,,FAILURE
2025-05-26,CEMTS.IS,Other,1.0,0.8693949,-0.0047991575644706,,,FAILURE
2025-05-26,YAYLA.IS,Other,18.0,0.8227513,-0.1391369005910154,,,FAILURE
2025-05-26,DITAS.IS,Other,19.0,0.82127345,-0.0263429861985201,,,FAILURE
2025-05-26,GMTAS.IS,Other,8.0,0.8503688,-0.0740305370000867,,,FAILURE
2025-05-26,KGYO.IS,Other,13.0,0.841272,0.0,,,FAILURE
2025-05-26,DMRGD.IS,Other,3.0,0.8579111,-0.0558615291908752,,,FAILURE
2025-05-26,BFREN.IS,Other,10.0,0.8447661,-0.0389294047085803,,,FAILURE
2025-05-26,IZFAS.IS,Other,2.0,0.85838586,0.1361905571040134,,,SUCCESS
2025-05-26,KUVVA.IS,Other,20.0,0.81660914,-0.0315315648145395,,,FAILURE
2025-05-26,KUYAS.IS,Other,17.0,0.8229281,-0.0460176721083379,,,FAILURE
2025-05-27,IZFAS.IS,Other,4.0,0.8650641,0.0467532465830924,,,SUCCESS
2025-05-27,KLRHO.IS,Other,16.0,0.83630276,0.2414555270659051,,,SUCCESS
2025-05-27,GARFA.IS,Other,2.0,0.8678658,0.0439753742332966,,,SUCCESS
2025-05-27,ESEN.IS,Other,5.0,0.85945857,0.0614035367905689,,,SUCCESS
2025-05-27,DERHL.IS,Other,20.0,0.82728386,-0.3917468814216037,,,FAILURE
2025-05-27,ADESE.IS,Other,11.0,0.8433027,0.1287356183241941,,,SUCCESS
2025-05-27,DMRGD.IS,Other,9.0,0.8475083,-0.0082644940757912,,,FAILURE
2025-05-27,BMSTL.IS,Other,7.0,0.85455537,0.0129870129870128,,,PARTIAL_SUCCESS
2025-05-27,EDIP.IS,Other,14.0,0.83699274,-0.1558197648589983,,,FAILURE
2025-05-27,CEMTS.IS,Other,1.0,0.8692189,0.010928970546826,,,PARTIAL_SUCCESS
2025-05-27,KUVVA.IS,Other,18.0,0.8327354,0.0176470588235293,,,PARTIAL_SUCCESS
2025-05-27,VANGD.IS,Other,17.0,0.8362079,0.1764705630931147,,,SUCCESS
2025-05-27,TUREX.IS,Other,3.0,0.8662872,-0.2285115133182017,,,FAILURE
2025-05-27,MAGEN.IS,Other,19.0,0.82744515,0.0634920461641244,,,SUCCESS
2025-05-27,TEKTU.IS,Other,8.0,0.8513993,0.1467890309601192,,,SUCCESS
2025-05-27,KGYO.IS,Other,10.0,0.84521544,0.0,,,FAILURE
2025-05-27,GMTAS.IS,Other,6.0,0.8581938,-0.0303933475890655,,,FAILURE
2025-05-27,PASEU.IS,Other,12.0,0.84122634,0.0121621827821474,,,PARTIAL_SUCCESS
2025-05-27,YAYLA.IS,Other,13.0,0.8391481,-0.101427523584451,,,FAILURE
2025-05-27,POLHO.IS,Other,15.0,0.8365036,0.0051626264071649,,,PARTIAL_SUCCESS
2025-05-28,CEMAS.IS,Other,14.0,0.8567294,-0.0735135465054899,,,FAILURE
2025-05-28,EDIP.IS,Other,9.0,0.8688033,0.0305767595472969,,,SUCCESS
2025-05-28,CEMTS.IS,Other,3.0,0.8909887,0.0466853160576576,,,SUCCESS
2025-05-28,ADESE.IS,Other,8.0,0.8688425,0.1297071927969655,,,SUCCESS
2025-05-28,TUREX.IS,Other,2.0,0.8918597,-0.1636563026752364,,,FAILURE
2025-05-28,ISKPL.IS,Other,16.0,0.85565925,-0.0054946938410884,,,FAILURE
2025-05-28,ETYAT.IS,Other,18.0,0.84975946,0.1095783871525377,,,SUCCESS
2025-05-28,DERHL.IS,Other,1.0,0.8952393,-0.2568372974568049,,,FAILURE
2025-05-28,GIPTA.IS,Other,17.0,0.85538334,0.0837577121405221,,,SUCCESS
2025-05-28,ESEN.IS,Other,4.0,0.88123,0.0926829871927121,,,SUCCESS
2025-05-28,GARFA.IS,Other,13.0,0.8616423,0.0329860369502423,,,SUCCESS
2025-05-28,YAYLA.IS,Other,10.0,0.8679842,-0.1330855009098196,,,FAILURE
2025-05-28,IZFAS.IS,Other,6.0,0.879498,0.0577585821719379,,,SUCCESS
2025-05-28,PASEU.IS,Other,15.0,0.85606545,0.0428571636173999,,,SUCCESS
2025-05-28,SUWEN.IS,Other,5.0,0.87987536,0.0570446652876204,,,SUCCESS
2025-05-28,BMSTL.IS,Other,7.0,0.8725331,-0.0275624202437477,,,FAILURE
2025-05-28,HURGZ.IS,Other,20.0,0.84772706,0.0816993479329655,,,SUCCESS
2025-05-28,KGYO.IS,Other,12.0,0.86434495,0.0,,,FAILURE
2025-05-28,GMTAS.IS,Other,11.0,0.86727023,0.0066627339520912,,,PARTIAL_SUCCESS
2025-05-28,MAGEN.IS,Other,19.0,0.8481566,0.0769230769230768,,,SUCCESS
2025-05-29,EDIP.IS,Other,2.0,0.8696478,0.1691756049422887,,,SUCCESS
2025-05-29,KLRHO.IS,Other,15.0,0.8372576,0.3564078384498212,,,SUCCESS
2025-05-29,BMSTL.IS,Other,10.0,0.8481591,-0.0155038367443606,,,FAILURE
2025-05-29,SUWEN.IS,Other,4.0,0.86493593,0.0579905654691901,,,SUCCESS
2025-05-29,TUREX.IS,Other,3.0,0.8676159,-0.0072639731179307,,,FAILURE
2025-05-29,IZFAS.IS,Other,7.0,0.8623971,0.0675213873644289,,,SUCCESS
2025-05-29,ADESE.IS,Other,6.0,0.8629501,0.173913048599815,,,SUCCESS
2025-05-29,DERHL.IS,Other,1.0,0.87314487,-0.0924512784289435,,,FAILURE
2025-05-29,CEMTS.IS,Other,13.0,0.8438945,0.0090089866894074,,,PARTIAL_SUCCESS
2025-05-29,YAYLA.IS,Other,5.0,0.8641307,-0.1004497854018343,,,FAILURE
2025-05-29,ETYAT.IS,Other,18.0,0.83244604,0.1991965926021761,,,SUCCESS
2025-05-29,ESEN.IS,Other,8.0,0.8621166,0.1113820597234906,,,SUCCESS
2025-05-29,DMRGD.IS,Other,9.0,0.8490548,0.034053143580659,,,SUCCESS
2025-05-29,KGYO.IS,Other,12.0,0.8453022,0.0,,,FAILURE
2025-05-29,ISKPL.IS,Other,11.0,0.84649134,-0.0170533477660753,,,FAILURE
2025-05-29,GARFA.IS,Other,16.0,0.8355612,0.1012544919257281,,,SUCCESS
2025-05-29,GIPTA.IS,Other,20.0,0.8298595,0.1054755569619472,,,SUCCESS
2025-05-29,BASGZ.IS,Other,17.0,0.8338768,0.0358588616790127,,,SUCCESS
2025-05-29,MAGEN.IS,Other,14.0,0.8426609,0.0702934027642416,,,SUCCESS
2025-05-29,CLEBI.IS,Other,19.0,0.83123356,0.0177285318559556,,,PARTIAL_SUCCESS
2025-05-30,ISKPL.IS,Other,16.0,0.8453719,-0.0108917941757368,,,FAILURE
2025-05-30,EDIP.IS,Other,1.0,0.88528216,0.1576704066323715,,,SUCCESS
2025-05-30,SANFM.IS,Other,11.0,0.8514223,0.1736249643094323,,,SUCCESS
2025-05-30,DMRGD.IS,Other,7.0,0.8570156,0.0931780235362369,,,SUCCESS
2025-05-30,BASGZ.IS,Other,13.0,0.8492933,0.072379781841646,,,SUCCESS
2025-05-30,CLEBI.IS,Other,18.0,0.8437022,0.0273284997211378,,,SUCCESS
2025-05-30,GARFA.IS,Other,8.0,0.85435885,0.0859728319336761,,,SUCCESS
2025-05-30,KGYO.IS,Other,12.0,0.8506147,0.0,,,FAILURE
2025-05-30,ARENA.IS,Other,19.0,0.8424786,0.0790122666058827,,,SUCCESS
2025-05-30,IEYHO.IS,Other,20.0,0.83966845,0.0660660761713725,,,SUCCESS
2025-05-30,CEMTS.IS,Other,17.0,0.8450494,-0.0318416915294295,,,FAILURE
2025-05-30,IZFAS.IS,Other,5.0,0.86419046,0.0677966036486568,,,SUCCESS
2025-05-30,SUWEN.IS,Other,2.0,0.87569463,0.0513513735592967,,,SUCCESS
2025-05-30,BMSTL.IS,Other,6.0,0.8622302,-0.1121656585750542,,,FAILURE
2025-05-30,CEMAS.IS,Other,9.0,0.8529224,0.2053788861644012,,,SUCCESS
2025-05-30,ETYAT.IS,Other,15.0,0.8456959,0.0597827221746618,,,SUCCESS
2025-05-30,DITAS.IS,Other,14.0,0.8473302,-0.1136810777871601,,,FAILURE
2025-05-30,FLAP.IS,Other,10.0,0.8521933,-0.1291479333237104,,,FAILURE
2025-05-30,ARZUM.IS,Other,3.0,0.8673213,-0.0115741177657486,,,FAILURE
2025-05-30,ADESE.IS,Other,4.0,0.86689734,0.2707070748424811,,,SUCCESS
2025-06-02,BMSTL.IS,Other,13.0,0.85308766,-0.2006902660051891,,,FAILURE
2025-06-02,SUWEN.IS,Other,10.0,0.85443723,0.0180843226537326,,,PARTIAL_SUCCESS
2025-06-02,CLEBI.IS,Other,20.0,0.8373842,0.0562248995983936,,,SUCCESS
2025-06-02,ARENA.IS,Other,2.0,0.8768159,0.0875958986883258,,,SUCCESS
2025-06-02,GARFA.IS,Other,18.0,0.8391895,0.0427716011931289,,,SUCCESS
2025-06-02,DMRGD.IS,Other,5.0,0.8631672,0.0958333015441894,,,SUCCESS
2025-06-02,KGYO.IS,Other,12.0,0.85346556,0.0,,,FAILURE
2025-06-02,ESEN.IS,Other,9.0,0.85641396,0.1077981801211349,,,SUCCESS
2025-06-02,IZFAS.IS,Other,3.0,0.86598134,-0.0217938546718229,,,FAILURE
2025-06-02,ADESE.IS,Other,4.0,0.865207,0.4988814794966354,,,SUCCESS
2025-06-02,BASGZ.IS,Other,6.0,0.862336,0.0645538974391617,,,SUCCESS
2025-06-02,MAGEN.IS,Other,14.0,0.8492943,0.0613095524038731,,,SUCCESS
2025-06-02,TERA.IS,Other,8.0,0.8590426,0.4696429312094012,,,SUCCESS
2025-06-02,EDIP.IS,Other,1.0,0.888335,0.1805026553619337,,,SUCCESS
2025-06-02,TEKTU.IS,Other,19.0,0.83880776,0.0291262637824654,,,SUCCESS
2025-06-02,ISKPL.IS,Other,15.0,0.84668314,0.0521619810182711,,,SUCCESS
2025-06-02,BIGCH.IS,Other,7.0,0.8593873,0.1210585321777519,,,SUCCESS
2025-06-02,KUYAS.IS,Other,11.0,0.8540252,0.0974025946451844,,,SUCCESS
2025-06-02,FLAP.IS,Other,17.0,0.8410187,-0.121698099960547,,,FAILURE
2025-06-02,ETYAT.IS,Other,16.0,0.84553105,0.0319228156715247,,,SUCCESS
2025-06-03,TEKTU.IS,Other,5.0,0.86733145,-0.0063999938964843,,,FAILURE
2025-06-03,UFUK.IS,Other,20.0,0.83776647,-0.0479166666666667,,,FAILURE
2025-06-03,AYES.IS,Other,17.0,0.8405339,-0.0113914848863513,,,FAILURE
2025-06-03,GIPTA.IS,Other,16.0,0.84325796,0.1302615675831639,,,SUCCESS
2025-06-03,DMRGD.IS,Other,13.0,0.8549031,0.1291666825612385,,,SUCCESS
2025-06-03,KGYO.IS,Other,11.0,0.8599882,0.0,,,FAILURE
2025-06-03,FLAP.IS,Other,6.0,0.8672801,-0.1813953421895209,,,FAILURE
2025-06-03,PSDTC.IS,Other,18.0,0.8395589,0.212403113519408,,,SUCCESS
2025-06-03,QUAGR.IS,Other,10.0,0.86340904,0.0725388737583909,,,SUCCESS
2025-06-03,ESEN.IS,Other,2.0,0.8779937,0.1044328491203847,,,SUCCESS
2025-06-03,PASEU.IS,Other,19.0,0.83823645,0.0273697647610191,,,SUCCESS
2025-06-03,ETYAT.IS,Other,14.0,0.84941363,-0.0214532196461023,,,FAILURE
2025-06-03,BIGCH.IS,Other,12.0,0.855603,0.1610958919746825,,,SUCCESS
2025-06-03,DERHL.IS,Other,9.0,0.86514866,-0.1171416216118017,,,FAILURE
2025-06-03,IZFAS.IS,Other,3.0,0.8773916,-0.0239867438187397,,,FAILURE
2025-06-03,ADESE.IS,Other,7.0,0.86678696,0.4562117691132128,,,SUCCESS
2025-06-03,DITAS.IS,Other,15.0,0.84528506,-0.0144926764668695,,,FAILURE
2025-06-03,SUWEN.IS,Other,4.0,0.86738265,-0.0421051709191895,,,FAILURE
2025-06-03,TERA.IS,Other,8.0,0.86634946,0.3879869885617804,,,SUCCESS
2025-06-03,EDIP.IS,Other,1.0,0.8889787,0.0785767559378423,,,SUCCESS
2025-06-04,GMTAS.IS,Other,16.0,0.818245,-0.0282792793146201,,,FAILURE
2025-06-04,KGYO.IS,Other,9.0,0.83844876,0.0,,,FAILURE
2025-06-04,TERA.IS,Other,7.0,0.8471201,0.2352361541177701,,,SUCCESS
2025-06-04,BIGCH.IS,Other,4.0,0.84941936,0.1566331744702789,,,SUCCESS
2025-06-04,ETYAT.IS,Other,10.0,0.831458,-0.0331491450716697,,,FAILURE
2025-06-04,CASA.IS,Other,20.0,0.8152857,-0.1236842105263158,,,FAILURE
2025-06-04,TEKTU.IS,Other,11.0,0.8295994,-0.1426492045703628,,,FAILURE
2025-06-04,EKGYO.IS,Other,12.0,0.82484174,-0.0181111937267065,,,FAILURE
2025-06-04,AYES.IS,Other,13.0,0.8235948,-0.0539254084194412,,,FAILURE
2025-06-04,ESEN.IS,Other,3.0,0.8529008,0.0907736980607627,,,SUCCESS
2025-06-04,GIPTA.IS,Other,14.0,0.8226756,0.0704960407276924,,,SUCCESS
2025-06-04,KLRHO.IS,Other,19.0,0.8162911,-0.0119224357757894,,,FAILURE
2025-06-04,IZFAS.IS,Other,2.0,0.85433155,-0.0301548633479799,,,FAILURE
2025-06-04,VANGD.IS,Other,17.0,0.8171173,-0.0108965435801756,,,FAILURE
2025-06-04,EDIP.IS,Other,8.0,0.8387206,-0.0364126746211123,,,FAILURE
2025-06-04,AKSUE.IS,Other,1.0,0.870409,-0.0367741738596271,,,FAILURE
2025-06-04,ADESE.IS,Other,6.0,0.848509,0.237036956092461,,,SUCCESS
2025-06-04,SUWEN.IS,Other,5.0,0.8493122,-0.0897269042841186,,,FAILURE
2025-06-04,PSDTC.IS,Other,15.0,0.81865335,0.1070686747325437,,,SUCCESS
2025-06-04,DERHL.IS,Other,18.0,0.8164835,-0.2775492955780289,,,FAILURE
2025-06-05,ESEN.IS,Other,2.0,0.8577818,0.0387710423158647,,,SUCCESS
2025-06-05,QUAGR.IS,Other,13.0,0.8431875,0.0184563981225416,,,PARTIAL_SUCCESS
2025-06-05,GIPTA.IS,Other,4.0,0.8554517,0.0740354154332059,,,SUCCESS
2025-06-05,SAYAS.IS,Other,12.0,0.84524673,0.093478244283925,,,SUCCESS
2025-06-05,OZGYO.IS,Other,11.0,0.84528077,-0.0108190822301152,,,FAILURE
2025-06-05,IZFAS.IS,Other,3.0,0.857431,-0.0392314511195247,,,FAILURE
2025-06-05,SUWEN.IS,Other,1.0,0.8581331,-0.0822179809941967,,,FAILURE
2025-06-05,SELEC.IS,Other,18.0,0.8409273,0.0536648878391299,,,SUCCESS
2025-06-05,AKSUE.IS,Other,6.0,0.8530355,-0.0768749713897705,,,FAILURE
2025-06-05,BIGCH.IS,Other,5.0,0.8548763,0.2472222046522882,,,SUCCESS
2025-06-05,EDIP.IS,Other,20.0,0.83496183,-0.1177191407411669,,,FAILURE
2025-06-05,TEKTU.IS,Other,19.0,0.8363982,-0.0414815125641999,,,FAILURE
2025-06-05,TERA.IS,Other,7.0,0.850465,0.2343330650813999,,,SUCCESS
2025-06-05,NTGAZ.IS,Other,15.0,0.8426818,-0.0919539704455952,,,FAILURE
2025-06-05,AYES.IS,Other,17.0,0.84121484,0.0666666774414055,,,SUCCESS
2025-06-05,ADESE.IS,Other,10.0,0.84533733,0.2356903191417412,,,SUCCESS
2025-06-05,PASEU.IS,Other,8.0,0.8480854,-0.0598503192644882,,,FAILURE
2025-06-05,KGYO.IS,Other,16.0,0.8416713,0.0,,,FAILURE
2025-06-05,DERHL.IS,Other,14.0,0.84287786,-0.3218691266853742,,,FAILURE
2025-06-05,ETYAT.IS,Other,9.0,0.8456827,-0.065639502434888,,,FAILURE
2025-06-10,KLRHO.IS,Other,12.0,0.8378933,-0.0549999782017298,,,FAILURE
2025-06-10,PRZMA.IS,Other,19.0,0.8146147,0.0087719212633119,,,PARTIAL_SUCCESS
2025-06-10,AYES.IS,Other,13.0,0.8365819,0.104838692649184,,,SUCCESS
2025-06-10,A1CAP.IS,Other,8.0,0.8399639,0.1086092283587618,,,SUCCESS
2025-06-10,SUWEN.IS,Other,17.0,0.816032,-0.0488432077521803,,,FAILURE
2025-06-10,RALYH.IS,Other,1.0,0.8621702,0.1642105102539062,,,SUCCESS
2025-06-10,IZFAS.IS,Other,4.0,0.8512624,-0.031746028886492,,,FAILURE
2025-06-10,OZGYO.IS,Other,7.0,0.845963,0.036818880617166,,,SUCCESS
2025-06-10,TEKTU.IS,Other,14.0,0.8356222,0.0360360740921907,,,SUCCESS
2025-06-10,DERHL.IS,Other,9.0,0.83871865,-0.3218438703138416,,,FAILURE
2025-06-10,MAGEN.IS,Other,10.0,0.83867043,-0.0286195289573889,,,FAILURE
2025-06-10,BIGCH.IS,Other,3.0,0.85344094,0.1607736127230756,,,SUCCESS
2025-06-10,ADESE.IS,Other,5.0,0.85036314,0.2829888251242387,,,SUCCESS
2025-06-10,ENERY.IS,Other,15.0,0.825077,0.0641892420437733,,,SUCCESS
2025-06-10,EDIP.IS,Other,18.0,0.81588614,-0.1472392472923254,,,FAILURE
2025-06-10,KGYO.IS,Other,11.0,0.83844876,0.0,,,FAILURE
2025-06-10,TERA.IS,Other,6.0,0.84650934,0.2191489650284426,,,SUCCESS
2025-06-10,GIPTA.IS,Other,16.0,0.8210517,0.0826141030543867,,,SUCCESS
2025-06-10,KRDMA.IS,Other,20.0,0.8037394,0.1792872820376361,,,SUCCESS
2025-06-10,ESEN.IS,Other,2.0,0.85417295,0.0192444416656698,,,PARTIAL_SUCCESS
2025-06-11,CASA.IS,Other,20.0,0.8051448,-0.1605194488129058,,,FAILURE
2025-06-11,AKSUE.IS,Other,15.0,0.8239723,-0.0922391720505483,,,FAILURE
2025-06-11,SELEC.IS,Other,9.0,0.83451355,0.0645368539095749,,,SUCCESS
2025-06-11,EDIP.IS,Other,19.0,0.81234115,-0.1264516153643209,,,FAILURE
2025-06-11,BIGCH.IS,Other,18.0,0.8130139,-0.0502260285347717,,,FAILURE
2025-06-11,AYES.IS,Other,12.0,0.8303493,0.0980391142769743,,,SUCCESS
2025-06-11,DERHL.IS,Other,2.0,0.8531519,-0.3219557213884261,,,FAILURE
2025-06-11,EGGUB.IS,Other,16.0,0.81748295,0.01694918647876,,,PARTIAL_SUCCESS
2025-06-11,KRGYO.IS,Other,5.0,0.8460741,-0.0389321036483207,,,FAILURE
2025-06-11,KRDMA.IS,Other,17.0,0.815423,0.1956521739130434,,,SUCCESS
2025-06-11,TERA.IS,Other,3.0,0.8494601,0.1563386186198971,,,SUCCESS
2025-06-11,KGYO.IS,Other,11.0,0.8324473,0.0,,,FAILURE
2025-06-11,GIPTA.IS,Other,10.0,0.8340032,0.1084247279777672,,,SUCCESS
2025-06-11,PRZMA.IS,Other,13.0,0.8279774,0.0080704076121542,,,PARTIAL_SUCCESS
2025-06-11,SAYAS.IS,Other,14.0,0.8248794,0.0069586604244915,,,PARTIAL_SUCCESS
2025-06-11,KLRHO.IS,Other,8.0,0.8356763,0.0274809626222567,,,SUCCESS
2025-06-11,ESEN.IS,Other,4.0,0.8466573,-0.0089718174967812,,,FAILURE
2025-06-11,ADESE.IS,Other,6.0,0.84168494,0.3238806003344086,,,SUCCESS
2025-06-11,RALYH.IS,Other,1.0,0.8589332,0.1130983656480923,,,SUCCESS
2025-06-11,OZGYO.IS,Other,7.0,0.8412874,0.1500743216583735,,,SUCCESS
2025-06-12,ESEN.IS,Other,2.0,0.8544425,-0.0224490392775762,,,FAILURE
2025-06-12,AKSUE.IS,Other,8.0,0.8409016,-0.0974967369009881,,,FAILURE
2025-06-12,QUAGR.IS,Other,15.0,0.82925415,-0.0434782575310708,,,FAILURE
2025-06-12,UFUK.IS,Other,17.0,0.8265652,0.0568927789934354,,,SUCCESS
2025-06-12,TERA.IS,Other,3.0,0.8525926,0.1306042586066245,,,SUCCESS
2025-06-12,DMRGD.IS,Other,9.0,0.84016323,-0.0095941042517334,,,FAILURE
2025-06-12,PEKGY.IS,Other,13.0,0.831583,0.2513368493061347,,,SUCCESS
2025-06-12,MAGEN.IS,Other,20.0,0.8200498,-0.0598290708597,,,FAILURE
2025-06-12,IZFAS.IS,Other,6.0,0.84383667,0.1483051105574004,,,SUCCESS
2025-06-12,ADESE.IS,Other,4.0,0.8497722,0.296503524718714,,,SUCCESS
2025-06-12,OZGYO.IS,Other,5.0,0.8479115,0.0608827146334709,,,SUCCESS
2025-06-12,CASA.IS,Other,14.0,0.82930154,-0.0852459349918887,,,FAILURE
2025-06-12,DERHL.IS,Other,1.0,0.86267847,-0.3222336520182571,,,FAILURE
2025-06-12,ENERY.IS,Other,10.0,0.83888054,0.0476973376838649,,,SUCCESS
2025-06-12,KLRHO.IS,Other,19.0,0.82107645,0.0153256704980841,,,PARTIAL_SUCCESS
2025-06-12,SELEC.IS,Other,16.0,0.8279389,0.0530536034042243,,,SUCCESS
2025-06-12,KRGYO.IS,Other,18.0,0.8257034,-0.0224973172686989,,,FAILURE
2025-06-12,KGYO.IS,Other,12.0,0.8369153,0.0,,,FAILURE
2025-06-12,EGGUB.IS,Other,11.0,0.83828485,-0.0125477523920628,,,FAILURE
2025-06-12,PRZMA.IS,Other,7.0,0.8427619,0.0,,,FAILURE
2025-06-13,ESEN.IS,Other,3.0,0.85265577,-0.0381991474020972,,,FAILURE
2025-06-13,ADESE.IS,Other,18.0,0.82422745,0.2889221909525856,,,SUCCESS
2025-06-13,ETYAT.IS,Other,10.0,0.83666277,-0.0821428410860934,,,FAILURE
2025-06-13,PEKGY.IS,Other,13.0,0.8295064,0.0765305377701244,,,SUCCESS
2025-06-13,KGYO.IS,Other,12.0,0.8330718,0.0,,,FAILURE
2025-06-13,AYES.IS,Other,20.0,0.821617,0.17351211198951,,,SUCCESS
2025-06-13,DERHL.IS,Other,1.0,0.85498935,-0.1724530914323718,,,FAILURE
2025-06-13,KRGYO.IS,Other,9.0,0.8374955,-0.0235689340651625,,,FAILURE
2025-06-13,ENERY.IS,Other,8.0,0.83768713,0.1494252855541848,,,SUCCESS
2025-06-13,GEDIK.IS,Other,14.0,0.82724684,0.3852343332180938,,,SUCCESS
2025-06-13,EGGUB.IS,Other,4.0,0.84934556,0.0246305422833412,,,SUCCESS
2025-06-13,AKSUE.IS,Other,16.0,0.8260558,-0.0535834008293707,,,FAILURE
2025-06-13,TERA.IS,Other,2.0,0.8548924,0.1673307628678744,,,SUCCESS
2025-06-13,IZFAS.IS,Other,6.0,0.84331554,0.1781513035694633,,,SUCCESS
2025-06-13,KLRHO.IS,Other,17.0,0.8251009,0.0550526957537991,,,SUCCESS
2025-06-13,PRZMA.IS,Other,15.0,0.826173,-0.0071428843906948,,,FAILURE
2025-06-13,GEREL.IS,Other,19.0,0.8225775,-0.07313429627872,,,FAILURE
2025-06-13,DMRGD.IS,Other,5.0,0.84799683,-0.0326167225981227,,,FAILURE
2025-06-13,GIPTA.IS,Other,11.0,0.8343713,0.0409628613890209,,,SUCCESS
2025-06-13,BIGCH.IS,Other,7.0,0.8406668,-0.1012047597806033,,,FAILURE
2025-06-16,SAYAS.IS,Other,8.0,0.828884,-0.0739562119767389,,,FAILURE
2025-06-16,GIPTA.IS,Other,15.0,0.81834495,0.0251188547919696,,,SUCCESS
2025-06-16,BIGCH.IS,Other,20.0,0.807908,-0.1777282949549821,,,FAILURE
2025-06-16,PRZMA.IS,Other,16.0,0.817073,-0.0129776717131188,,,FAILURE
2025-06-16,IZFAS.IS,Other,6.0,0.8361945,0.2416667617713841,,,SUCCESS
2025-06-16,DMRGD.IS,Other,17.0,0.8128129,-0.0436090161946086,,,FAILURE
2025-06-16,ADESE.IS,Other,3.0,0.8449556,0.2847411221767679,,,SUCCESS
2025-06-16,ESEN.IS,Other,5.0,0.8415847,0.0,,,FAILURE
2025-06-16,GEREL.IS,Other,12.0,0.8229531,-0.1083392397019995,,,FAILURE
